Actual,Predicted,Object_0,Object_1,Object_2,Object_3,Object_4,Object_5,Object_6,Object_7,Object_8,Object_9,Object_10,Object_11,Object_12,Object_13,Object_14
52,52,0.02704544,0.09154835,0.098410435,0.012660193,0.02630434,0.041710686,0.01316872,0.06692228,0.23437265,0.019344656,0.090545826,0.063918665,0.027591119,0.117573336,0.06888334
53,53,0.006931999,0.1863425,0.17523573,0.10144644,0.08824874,0.009283318,0.056833666,0.0074692797,0.0019516284,0.004299276,0.14349262,0.07629572,0.010317322,0.073035225,0.058816515
54,54,0.09445588,0.0027773117,0.0022395425,0.002054195,0.006532998,0.007795019,0.007135186,0.009160781,0.008072044,0.07128979,0.11577652,0.27369624,0.1205898,0.1394702,0.13895455
55,55,0.010517349,0.13789256,0.12801667,0.08218105,0.0401644,0.018768387,0.06707643,0.021065392,0.1492556,0.007275715,0.124423325,0.07528206,0.012083162,0.07426488,0.05173304
56,56,0.0046744887,0.071877584,0.073904715,0.007515024,0.020538967,0.009269418,0.015802158,0.03420577,0.43220827,0.0031548678,0.10010405,0.057097517,0.007754475,0.07697388,0.08491885
57,57,0.002035907,0.05979376,0.045845706,0.028155707,0.025805186,0.004008593,0.009191749,0.048475467,0.6376594,0.0012500135,0.03871789,0.04208527,0.0028366523,0.031545978,0.022592684
58,58,0.02697231,0.22597085,0.2669597,0.10207457,0.04672705,0.023748677,0.12176543,0.054391235,0.024511725,0.02627834,0.01080643,0.008551937,0.027709574,0.017969506,0.015562676
59,59,0.090891115,0.0062831147,0.0034609588,0.0037465668,0.0073982375,0.020544672,0.03448866,0.0870769,0.1548004,0.083824225,0.11627584,0.052554477,0.10239556,0.12436527,0.111894
49,50,0.040147815,0.031816237,0.016147729,0.061631177,0.10647231,0.10898211,0.095385164,0.051206205,0.007633414,0.04905367,0.113209665,0.0798611,0.043640785,0.13529235,0.05952029
50,50,0.0062385635,0.123584785,0.10079948,0.11713277,0.11068653,0.007031036,0.057452913,0.019777978,0.009507459,0.0070987893,0.074331865,0.103672534,0.0064076427,0.17382483,0.08245283
51,49,0.109709844,0.113098554,0.06952291,0.022478342,0.0047031706,7.0330607e-06,0.09119132,0.0016697738,1.9793883e-05,0.119135365,0.10787052,0.08737738,0.06319439,0.12760231,0.08241923
52,52,0.017369878,0.22471154,0.066316344,0.003454727,0.0005509167,1.3029153e-05,0.046722848,0.027512284,0.060210843,0.01269476,0.16118897,0.08662152,0.021401562,0.17394564,0.09728516
53,53,0.008476725,0.15487984,0.13253321,0.13359348,0.11004073,0.005366066,0.11989224,0.01867111,0.0018665591,0.005304374,0.106833205,0.055019148,0.009131638,0.088965125,0.049426574
54,51,0.032274902,0.0006517515,0.00046020292,0.0004492004,0.010130733,0.66309816,0.002482063,0.00334728,0.016899684,0.014870374,0.056227777,0.042113364,0.03731272,0.065424904,0.05425683
55,55,0.002427594,0.0665789,0.06790625,0.05596746,0.057238277,0.38130805,0.12982975,0.0155434925,0.039370082,0.0021600006,0.054521285,0.031450517,0.002210225,0.051192675,0.042295422
56,56,0.0058423355,0.036858927,0.0036986005,0.0057384097,0.002889164,0.015138592,0.2282172,0.07686924,0.010513392,0.0058760946,0.20642972,0.09540092,0.007783848,0.18211536,0.11662818
57,55,0.012178918,0.13419445,0.11256489,0.08543052,0.040420122,0.008548432,0.10399717,0.0533124,0.11518023,0.008624719,0.113712855,0.053799614,0.011223599,0.0857294,0.061082684
58,58,0.0035269246,0.0006070548,0.0012511434,0.0018399443,0.14503986,0.07263659,0.0019894503,0.027284741,0.19971855,0.0032674917,0.0728454,0.36577183,0.0051913285,0.038652938,0.060376734
59,59,0.110845745,0.002175276,0.0014586962,0.0009943868,0.0038479774,0.013867668,0.01647398,0.062158998,0.093009405,0.08533536,0.18967234,0.11546616,0.12262577,0.096839234,0.08522896
49,49,0.07893632,0.06028251,0.038396016,0.0313987,0.10165413,0.057483893,0.20092008,0.0033363916,8.0273065e-05,0.058842283,0.08011578,0.06542794,0.07685181,0.07834119,0.06793266
50,50,0.025054738,0.085111946,0.10898504,0.05059416,0.052171472,0.04502951,0.21864592,0.024521925,0.013145264,0.020989813,0.056923155,0.0532578,0.021171775,0.074269935,0.15012757
51,51,0.051928926,0.0204037,0.009657181,0.016413778,0.11321325,0.021056613,0.049035452,0.08565034,0.0015258756,0.051808845,0.08900567,0.094915256,0.04912834,0.17922913,0.16702761
52,52,0.06126117,0.15521352,0.20072639,0.035917066,0.040484924,0.06826458,0.024092302,0.052181903,0.0025841326,0.052455474,0.06612549,0.05707335,0.04978045,0.07559927,0.05823997
53,53,0.009457885,0.10493869,0.1269239,0.09369026,0.08491328,0.013984836,0.22661424,0.012873351,0.0005426694,0.007440504,0.090674095,0.047788683,0.010858762,0.10394516,0.06535373
54,54,0.12903216,0.00034577466,0.0010266404,0.00036902633,0.00087712274,7.862721e-05,0.0010137608,0.0131009305,0.031382438,0.08618721,0.13636349,0.11725984,0.15941174,0.1748078,0.14874342
55,55,0.00858561,0.08250801,0.08554189,0.046016317,0.0651487,0.005105144,0.103743814,0.06026616,0.21501046,0.007874226,0.10642917,0.044858206,0.009669271,0.09234012,0.066902876
56,56,0.004577278,0.06273574,0.1179415,0.015597217,0.041434254,0.036238927,0.04925761,0.023079194,0.364264,0.003601642,0.09092469,0.043090563,0.005744326,0.05781361,0.08369942
57,57,0.0034880834,0.06564566,0.0649947,0.03405385,0.02030434,0.004666174,0.007960011,0.024081834,0.6393479,0.002704323,0.0385768,0.024153952,0.004444447,0.037516735,0.028061192
58,58,0.025866695,0.16736254,0.16957133,0.1629707,0.07569878,0.0263053,0.15864198,0.103455804,0.023048349,0.024862025,0.007083764,0.011870644,0.023984734,0.010702608,0.008574789
59,59,0.08696766,0.0046819355,0.0074334024,0.007958698,0.06497608,0.11942767,0.048134297,0.08432471,0.12057328,0.106290385,0.06353495,0.06571997,0.059083138,0.09060553,0.07028826
49,49,0.004085783,0.10209213,0.06838462,0.16121407,0.08565034,0.02156085,0.10745357,0.039970264,0.0015541705,0.002580806,0.1004465,0.0641148,0.0074395393,0.15514761,0.078304976
50,49,0.0041712006,0.06932719,0.09145753,0.10212452,0.11677417,0.070151985,0.043960046,0.044491515,0.1014012,0.003921531,0.12792039,0.085818194,0.0045257406,0.044653874,0.089300826
51,51,0.07059709,0.0028249875,0.0019412311,0.020124303,0.057643283,0.087207556,0.0015944202,0.038692463,0.18024673,0.05203989,0.093578115,0.16661374,0.08765748,0.12114598,0.018092727
52,52,0.03454588,0.15666829,0.17969063,0.017201113,0.012785475,0.043506216,0.018182805,0.018958714,0.029346343,0.028261479,0.11951823,0.0759412,0.022341197,0.15107238,0.0919801
53,49,0.009555958,0.15295649,0.1513021,0.06933934,0.014668304,0.0029975518,0.12158192,0.024151478,0.048209008,0.007994386,0.0718618,0.17624757,0.009496507,0.09474649,0.04489115
54,54,0.05075614,0.00013686114,5.7856774e-05,0.00022056451,0.04322517,0.016167182,8.4037296e-05,0.005749658,0.13671915,0.12438013,0.1877664,0.1792891,0.023939349,0.08922715,0.14228113
55,55,0.0017554017,0.05714808,0.043955438,0.042616826,0.0063315295,0.19466914,0.04899942,0.016273327,0.42182878,0.0013871858,0.027397064,0.053542428,0.0026171766,0.054015655,0.027462576
56,55,0.006793609,0.022814875,0.024162183,0.1240148,0.008578455,0.13737105,0.022086266,0.15775226,0.2540119,0.0052313865,0.068346396,0.048676293,0.008921944,0.073809445,0.037429117
57,57,0.0025115258,0.0535634,0.048812866,0.10952596,0.015808908,0.17285079,0.04629551,0.017156813,0.37280035,0.002527878,0.027394323,0.060504515,0.002665575,0.04532096,0.022260586
58,58,0.03180416,0.1786785,0.21893013,0.11262372,0.060154032,0.039448474,0.12595461,0.057001512,0.037581358,0.031080853,0.019451998,0.010285427,0.034124788,0.02957991,0.013300592
59,59,0.1197737,0.026896935,0.015094152,0.09473246,0.13325766,0.10725403,0.011873914,0.017599156,0.072829306,0.095951825,0.042900648,0.04072661,0.13055077,0.060564954,0.029993797
49,50,0.090454504,0.0721258,0.04933496,0.16706459,0.047548607,0.06508977,0.03410803,0.018568097,0.0066568726,0.09784027,0.07631604,0.081240214,0.0653139,0.061339706,0.06699864
50,50,0.14796622,0.0010827834,0.0006158671,0.0061823213,0.010608558,0.0123889465,0.0019717475,0.007970556,0.029948087,0.15127417,0.15025915,0.093347356,0.08569497,0.2112209,0.08946829
51,51,0.09621431,0.0034995151,0.0024039627,0.03126775,0.066395305,0.14135902,0.001044299,0.00051425904,0.00036680128,0.09135049,0.1036026,0.12658712,0.10743641,0.1330923,0.09486591
52,53,0.0074303923,0.21699037,0.21155661,0.010593051,0.00590292,0.033640675,0.017449163,0.00032794528,0.00024614093,0.008364248,0.120397225,0.06209442,0.011480005,0.2225412,0.07098566
53,53,0.004028133,0.18672453,0.23186731,0.020478899,0.0042554964,0.007471282,0.10667108,0.03721785,0.0024342998,0.0033702436,0.094448194,0.04915224,0.011782505,0.09744327,0.14265469
54,54,0.03124989,9.634019e-05,0.0002774271,0.0025452906,0.011988118,0.042568196,0.00017465164,0.0012921337,0.0007984327,0.0522886,0.40599865,0.2565977,0.0063459007,0.07295295,0.11482573
55,55,0.0009870454,0.07077196,0.09017177,0.01859477,0.0034770065,0.0009786956,0.047729373,0.071299165,0.55499625,0.00079950213,0.0151826395,0.025541347,0.0019253958,0.008309088,0.08923605
56,55,0.01014316,0.04986386,0.017026747,0.05465282,0.19233958,0.2362338,0.053997334,0.05845587,0.025559282,0.012310601,0.057877667,0.06321406,0.009659583,0.109921776,0.04874382
57,57,0.0010309677,0.03419153,0.03998987,0.02263331,0.0021048102,0.0031745504,0.02934227,0.013872597,0.7181659,0.00097513705,0.0276749,0.039572153,0.0015404952,0.04641155,0.019319983
58,59,0.0135686565,0.0004280216,0.00033181606,0.00044467195,0.0013772465,0.02850457,0.0024265812,0.024419822,0.037783187,0.0097109955,0.16262814,0.2625386,0.022459637,0.19979239,0.23358561
59,59,0.13356948,0.009046904,0.0046251216,0.08135392,0.096924946,0.07238417,0.001841053,0.0035343885,0.09513082,0.11713304,0.07958502,0.05755283,0.14718708,0.048085768,0.052045427
49,49,0.001880407,0.08575575,0.10300605,0.08038549,0.005701946,0.009895069,0.061442543,0.40343186,0.012280043,0.0014025816,0.016323026,0.055196133,0.0042489967,0.022611244,0.13643883
50,49,0.0324959,0.05134344,0.049934007,0.08097572,0.024839506,0.046061397,0.035740007,0.042187087,0.04744536,0.028590176,0.095620684,0.073885985,0.045580745,0.16540596,0.17989402
51,51,0.06872532,0.0020607826,0.0022744713,0.049595475,0.12557842,0.02440971,0.0007302719,0.021839507,0.04460448,0.082519986,0.0907179,0.06905338,0.05827202,0.20941654,0.15020177
52,57,0.0053303936,0.14349812,0.1998944,0.007661137,0.035542566,0.25689265,0.018273043,0.010441472,0.030983709,0.0066378675,0.082218975,0.042643618,0.005158461,0.1112464,0.043577205
53,49,0.013360533,0.03272541,0.016917828,0.16956544,0.049439114,0.07841143,0.01709861,0.14277305,0.03231529,0.021497255,0.06701985,0.07248757,0.027254898,0.10853376,0.15059996
54,54,0.03250896,0.00022981215,0.00046017545,0.0010190771,6.5944216e-05,0.06267622,0.00014273255,0.0018141823,0.0012375837,0.13402353,0.21330504,0.19950506,0.011898146,0.09952595,0.24158758
55,57,0.0030576373,0.056521747,0.059823774,0.11573958,0.023658924,0.20532246,0.05986558,0.010036968,0.24814752,0.0040617962,0.034986734,0.06119274,0.0049409904,0.048240364,0.06440323
56,56,0.0027150027,0.025177447,0.058365732,0.013725264,0.02896833,0.53537345,0.0038241548,0.006840984,0.02452733,0.0032949257,0.08471945,0.06414619,0.0059063667,0.09707389,0.04534137
57,57,0.001705564,0.06308036,0.048979692,0.06519168,0.01808617,0.308276,0.03144487,0.012024881,0.292218,0.0022440993,0.02550232,0.043671746,0.0020004492,0.040641442,0.044932675
58,58,0.056218825,0.01504673,0.01512829,0.022224216,0.04170738,0.08255101,0.019432068,0.0358239,0.056689583,0.05741266,0.12078393,0.15584643,0.053643044,0.14124052,0.12625147
59,59,0.115202375,0.0027779436,0.0014008912,0.0010696504,0.0031342139,0.03021388,0.013877683,0.06291186,0.1060872,0.11123093,0.092213854,0.03403572,0.11978092,0.16449828,0.14156464
49,51,0.00025223376,4.1197633e-05,5.1818195e-05,0.000109489454,0.009501557,0.907388,0.00011561833,0.008238501,0.050703906,0.00029634926,0.0036817035,0.014599354,0.00029945842,0.0008399224,0.0038808966
50,50,0.00023456925,4.176506e-05,5.4960634e-05,0.00012155652,0.0017575287,0.0026663316,0.00021598901,0.014199355,0.1514556,0.00033351927,0.06850731,0.67625695,0.00020319298,0.004926118,0.079025246
51,54,0.0828157,0.0047397604,0.0037011325,0.0112188365,0.008265147,4.074042e-05,0.0070015797,0.015745174,0.00076873216,0.07764361,0.2031482,0.14229117,0.050826,0.26606005,0.12573421
52,52,0.042823892,0.10189751,0.08415581,0.030453442,0.062181093,0.119892634,0.0013934751,0.0007849683,0.009074934,0.06996463,0.1421298,0.081233114,0.024935137,0.15015094,0.07892862
53,53,0.003833742,0.19194238,0.19844379,0.010417638,0.08448373,0.020610869,0.10093063,0.033852726,0.00045341832,0.0038569183,0.04472269,0.12271639,0.006080479,0.104898155,0.072756395
54,56,0.0072771423,0.00096388627,0.0008848645,0.011114321,0.038446497,0.7750498,0.00024644693,0.00036944408,0.00037309385,0.012887657,0.02274658,0.061224595,0.0032700265,0.018132923,0.047012713
55,55,0.0036822837,0.11097276,0.07400853,0.09564213,0.07464494,0.009073686,0.11903017,0.013779044,0.22280909,0.0027371165,0.06974049,0.08287778,0.005477163,0.06262445,0.05290038
56,56,0.0071684504,0.08363243,0.03682126,0.010275428,0.04007087,0.012876523,0.027259793,0.03823409,0.32102785,0.005177886,0.11769321,0.07803019,0.011429507,0.08575929,0.124543145
57,51,0.004176254,0.13311212,0.050802276,0.08143436,0.040287297,0.009690127,0.05130738,0.02289703,0.24929069,0.0029193792,0.076909386,0.091445856,0.006156783,0.084573455,0.09499763
58,58,0.019526085,0.18879467,0.18949383,0.077670924,0.044816956,0.037507836,0.20963044,0.11341421,0.039796244,0.01769239,0.005908895,0.0048432373,0.035685915,0.0064177457,0.008800633
59,59,0.10033009,0.013555223,0.009981706,0.064939104,0.114512615,0.11732628,0.0054443,0.017848577,0.06415159,0.10614761,0.080328204,0.029047944,0.10338473,0.14668109,0.026320849
49,49,0.010102454,0.098590806,0.1177837,0.10338734,0.03759966,0.053783163,0.07218941,0.14250295,0.008762909,0.012424583,0.06993079,0.076084726,0.009646432,0.12856701,0.058644094
50,50,0.0101026,0.12904768,0.084399074,0.007356509,0.011171702,0.1314891,0.083647594,0.12383591,0.044355504,0.007946874,0.0676289,0.11102966,0.015264176,0.11802314,0.054701578
51,51,0.07893123,0.037947863,0.042820867,0.033459533,0.019708376,0.008662993,0.019143647,0.0763144,0.26577422,0.07631807,0.071465544,0.0725994,0.051563043,0.081636295,0.06365449
52,53,0.010805172,0.09422961,0.17146137,0.009284527,0.17267804,0.25584066,0.01251234,0.013182837,0.04262478,0.010347312,0.06231197,0.041458223,0.008304818,0.053544197,0.0414141
53,53,0.008926244,0.12262202,0.23482066,0.034152325,0.011581382,0.004233406,0.06400105,0.17537744,0.00527603,0.0061570704,0.11942584,0.044365056,0.007012449,0.10681661,0.055232324
54,56,0.038975652,0.00015969297,0.00010993701,0.00084528915,0.04483557,0.016224684,2.3903433e-05,0.017853953,0.64405274,0.051162463,0.045598365,0.045512084,0.011178613,0.046963617,0.036503486
55,57,0.0011032975,0.024955226,0.03359133,0.004429379,0.0003577416,0.112775706,0.014267648,0.024843728,0.72575027,0.0009287915,0.02004827,0.0079040425,0.0012780064,0.018888427,0.008878071
56,56,0.0036035078,0.0071700164,0.019811563,0.1785058,0.018196912,0.03375878,0.0028442722,0.04453387,0.14733045,0.0058430377,0.15054913,0.11826269,0.0045810095,0.17053837,0.09447058
57,57,0.002956365,0.043027107,0.076305784,0.02477123,0.0011933927,0.014665318,0.03028919,0.02687884,0.6559008,0.002401542,0.04336386,0.020390604,0.0024675243,0.03623223,0.019156197
58,58,0.034944225,0.1620271,0.15862441,0.06727305,0.017248007,0.006502052,0.19381201,0.110665105,0.08485943,0.025997818,0.019980248,0.011358511,0.0604344,0.023553466,0.02272011
59,59,0.11149112,0.0058109565,0.004866886,0.021335592,0.07764174,0.13367042,0.0049825716,0.010374114,0.11654604,0.106137976,0.054514125,0.114827245,0.13515255,0.04985664,0.052792054
49,49,0.06370549,0.01204103,0.0059127063,0.04639516,0.20972742,0.053870905,0.021099683,0.017651446,0.031829834,0.053899966,0.124803275,0.075693,0.037185814,0.14155397,0.10463031
50,50,0.010598157,0.044562943,0.029405765,0.12544733,0.1599662,0.004639816,0.030383158,0.05425309,0.1383247,0.014864587,0.108578324,0.06868644,0.0067134905,0.08614954,0.11742642
51,51,0.09839581,0.0030518628,0.0020089273,0.00820973,0.007454388,0.00035286948,0.0041683717,0.005725603,0.005926488,0.108084545,0.11474432,0.07294242,0.10851456,0.31921202,0.14120802
52,52,0.017487468,0.08814044,0.063255586,0.062043652,0.046488762,0.17549951,0.008033889,0.0041114883,1.7553542e-05,0.03442346,0.15927416,0.0900359,0.010049145,0.15868032,0.08245856
53,53,0.0037238288,0.19288985,0.19590029,0.015714549,0.038331885,0.009238609,0.0972591,0.07780165,0.022774668,0.0035484377,0.037960965,0.06951533,0.008228112,0.081788525,0.14532419
54,54,0.10765602,0.00012701999,6.931042e-05,0.00022165547,0.0024645373,0.17603,0.0001781604,0.023095798,0.00519882,0.0822499,0.16219765,0.10886143,0.05649957,0.16598298,0.109167196
55,55,0.0027684104,0.07660017,0.0875057,0.03836683,0.0068209493,0.03548022,0.024137123,0.094360396,0.39195815,0.002290632,0.044407282,0.051455673,0.0088924365,0.023178633,0.11177741
56,49,0.00901995,0.09391015,0.02295898,0.0929719,0.050729163,0.042559527,0.023589859,0.0023095077,0.0067658913,0.0068267584,0.2018716,0.19155173,0.011825214,0.14359103,0.09951881
57,57,0.012186499,0.00059378374,0.0002031399,0.01168825,0.020688202,0.4683788,0.00022685721,0.004763108,0.23575565,0.012909514,0.08183552,0.04468837,0.021029923,0.036399815,0.048652463
58,58,0.032605864,0.007252104,0.0060708555,0.009652225,0.02696522,0.07619895,0.0056095845,0.010111852,0.008709948,0.04224018,0.11671777,0.14596543,0.024576852,0.100052804,0.38727033
59,59,0.13427587,0.00410994,0.003434008,0.011622247,0.08593484,0.17516209,0.0032539847,0.012374986,0.027906949,0.14089403,0.07731664,0.062272906,0.13535762,0.085246645,0.040837258
49,49,0.0024327768,0.17070076,0.15509905,0.107679136,0.018753909,0.0014015733,0.14964327,0.088779256,0.0146768745,0.0021850101,0.08560414,0.076661214,0.00334093,0.05123155,0.071810566
50,49,0.0044605187,0.18051682,0.16480282,0.116650425,0.084338136,0.021452093,0.12895419,0.033948425,0.03145209,0.0047655953,0.031707194,0.092498526,0.005117838,0.016815787,0.08251953
51,51,0.06602472,0.0030746204,0.0015940467,0.00052762654,0.024641303,0.011366078,0.026897205,0.053635556,0.15849395,0.062474,0.10003965,0.10919891,0.05624108,0.12653224,0.19925898
52,52,0.010940838,0.094785616,0.032201327,0.020473778,0.13076024,0.026248619,0.036216844,0.010153022,0.04457229,0.008704274,0.1847838,0.109060325,0.015758026,0.12480234,0.1505387
53,53,0.0018049045,0.120301455,0.109689824,0.10482968,0.009177241,0.0029122087,0.19804029,0.16509579,0.014606182,0.0014570566,0.02512434,0.100319736,0.0017857356,0.020754552,0.124101
54,54,8.120993e-06,2.2331145e-05,2.8679335e-05,2.5901123e-05,2.6459777e-05,0.00054016284,1.3623288e-05,1.1261449e-05,1.3755261e-05,7.0110896e-06,0.023838388,0.46733275,1.119696e-05,0.030203337,0.47791702
55,55,0.0013507003,0.10195473,0.08650947,0.07357624,0.049875144,0.06763597,0.10058006,0.02382331,0.2956572,0.0011608689,0.009148261,0.11037887,0.0013078551,0.024922203,0.052119065
56,56,0.01197936,0.065165944,0.007181131,0.0054816986,0.003982133,0.007697538,0.21144444,0.04189775,0.2283258,0.014111508,0.0417934,0.14352639,0.012688564,0.11190737,0.09281701
57,55,0.0024076127,0.12739524,0.09284977,0.08105447,0.05811659,0.0027264762,0.068253905,0.010572766,0.34197155,0.0018585613,0.03153385,0.086965054,0.0027707568,0.038345024,0.05317837
58,58,0.030898914,0.19817683,0.21012156,0.12845145,0.05400228,0.02661445,0.14192191,0.06408626,0.030672172,0.031850927,0.0053232196,0.0046065156,0.028946606,0.025143528,0.019183448
59,59,0.07919616,0.013157838,0.006688569,0.007330805,0.010474447,0.037156507,0.058816906,0.06650123,0.0815016,0.08888118,0.13779013,0.08164338,0.07607054,0.12677263,0.12801804
49,50,0.0029926077,0.000546561,0.0009379856,0.0014910438,0.24567948,0.0030375954,0.000636507,0.00436766,0.18220091,0.0031694565,0.06313652,0.15971947,0.003987745,0.110150166,0.2179462
50,50,0.035019115,0.037293337,0.014535141,0.04376422,0.049459446,0.051606268,0.12982753,0.19281545,0.12351123,0.04775462,0.112078786,0.042719305,0.022006059,0.03871702,0.05889245
51,51,0.08557389,0.004122127,0.0018303972,0.005290213,0.025298608,0.1280182,0.036627833,0.068181545,0.026822284,0.09532186,0.05947556,0.19567306,0.056463636,0.085874125,0.12542665
52,49,0.007096203,0.15557837,0.06436456,0.08853031,0.1114994,0.0066272756,0.11314968,0.011898459,0.015672788,0.005749333,0.11671132,0.074298985,0.010720221,0.12093701,0.09716612
53,53,0.006240402,0.09918855,0.06786013,0.09345771,0.12718666,0.048065774,0.1792843,0.0134275295,0.0009184898,0.00808527,0.12299708,0.07090312,0.004415483,0.08041728,0.0775522
54,59,0.0007338088,0.001250875,0.0013364526,0.0034893465,0.006557135,0.005692805,0.015692906,0.015035421,0.021847762,0.0007277914,0.0087506585,0.6699906,0.0011927101,0.007242288,0.24045947
55,55,0.0019782877,0.12783952,0.08220707,0.099308155,0.029773714,0.0069808103,0.12798959,0.009774735,0.2433387,0.0016707632,0.051499683,0.083550535,0.0024026912,0.030732222,0.10095352
56,56,0.016197858,0.015054673,0.011126092,0.055199843,0.17821105,0.27697653,0.018359482,0.07303115,0.013627677,0.015158032,0.10938796,0.04253249,0.013516249,0.085136116,0.07648482
57,53,0.0037952303,0.117363684,0.08157145,0.09622825,0.040335704,0.0071400427,0.23098017,0.04348183,0.060753226,0.0032814047,0.07331845,0.07044734,0.004151872,0.08307181,0.084079556
58,58,0.038657,0.018753873,0.015871761,0.020386765,0.024885109,0.035888523,0.02741223,0.03272418,0.031308617,0.037407562,0.07907355,0.25209528,0.042634167,0.066276364,0.27662504
59,59,0.13920945,0.005931743,0.0019154601,0.0021045646,0.0060073645,0.075524256,0.036035404,0.08603034,0.06376129,0.1456676,0.05524075,0.110644415,0.11795029,0.045798767,0.108178265
49,49,0.018883497,0.045281816,0.017170843,0.13522662,0.14770018,0.0268881,0.07165204,0.14549027,0.0015631061,0.0092462795,0.028774004,0.095629066,0.0257877,0.032711223,0.19799523
50,50,0.01150346,0.09465188,0.0750982,0.11881111,0.09690537,0.10672144,0.12813117,0.11526022,0.004405297,0.007041773,0.06684505,0.07955598,0.009336639,0.025759134,0.05997329
51,51,0.04876948,0.00086695125,0.00037984332,0.005043279,0.043689903,0.15993927,0.005084012,0.0498784,0.008814915,0.04319173,0.0667994,0.04026766,0.05369874,0.15822366,0.31535274
52,57,0.0038019917,0.118297055,0.07088167,0.0065527963,0.013082261,0.5024218,0.014993803,0.014407954,0.025739528,0.006009968,0.06443023,0.041939285,0.0032218194,0.07637066,0.037849125
53,53,0.002190608,0.10077988,0.060941026,0.14682192,0.04689038,0.0021557792,0.17447859,0.04253972,0.010494091,0.0015956297,0.0552825,0.10415612,0.003487656,0.030411247,0.21777478
54,54,0.009471729,9.0090936e-05,0.00010175894,0.0016928652,0.025004722,0.00023671624,0.00015681988,4.1277366e-05,8.255024e-06,0.040212642,0.34338453,0.25477335,0.004619775,0.12611817,0.19408727
55,55,0.0039294036,0.047375258,0.03281138,0.15104981,0.0239358,0.13606134,0.09115897,0.045798898,0.20913887,0.0024630628,0.0552786,0.06410959,0.0035537444,0.011681381,0.12165389
56,52,0.004433994,0.019849652,0.00661018,0.32984257,0.022219723,0.1387985,0.004632848,0.008625391,0.009150029,0.0039160065,0.09881229,0.18275829,0.008857287,0.08178269,0.07971057
57,57,0.0015625803,0.06664476,0.045634247,0.08253916,0.060058102,0.0028223363,0.15403134,0.013958333,0.37157214,0.0012871515,0.030798184,0.04064209,0.0016820899,0.03552513,0.09124232
58,58,0.00544924,0.0011889637,0.0012254296,0.0016044572,0.003485166,0.013248165,0.0014081987,0.0024688581,0.005971638,0.00585119,0.04249439,0.2121318,0.005625661,0.05785498,0.6399919
