Actual,Predicted,Object_0,Object_1,Object_2,Object_3,Object_4,Object_5,Object_6,Object_7,Object_8,Object_9,Object_10,Object_11,Object_12,Object_13,Object_14
51,51,0.027254287,0.012123176,0.012582836,0.007950159,0.17849661,0.061198033,0.038535472,0.02662293,0.008914847,0.03152635,0.11311066,0.13629529,0.020689704,0.14362487,0.18107475
52,52,0.0379509,0.13891147,0.1861881,0.024934663,0.013069713,0.020002326,0.024309257,0.18465188,0.044819754,0.014655557,0.06911043,0.050869767,0.05974847,0.0756369,0.0551408
53,53,0.0030738944,0.13674344,0.17337012,0.08459525,0.038023267,0.0041085165,0.16240126,0.018051201,0.006428848,0.0019578906,0.12246182,0.060680516,0.0059453016,0.11312443,0.069034256
54,54,0.074747786,0.0002892365,0.0011297951,0.00026303355,0.00436483,4.4642156e-06,0.0026343686,0.04073343,0.069190726,0.031019188,0.17325574,0.16964003,0.09825075,0.17757568,0.15690096
55,55,0.0039626723,0.09558561,0.08899109,0.06406271,0.067604326,0.015341155,0.036013115,0.11105819,0.19179162,0.0042848485,0.103821434,0.04804002,0.0076994835,0.090139754,0.071604006
56,56,0.004435936,0.034564458,0.061149836,0.009043274,0.029402532,0.07423225,0.016864998,0.06379487,0.4181546,0.0029503917,0.079629816,0.052065868,0.008025968,0.07519866,0.070486516
57,57,0.0021322896,0.058411617,0.042203173,0.042456426,0.017936235,0.010551371,0.007665935,0.08875898,0.5284962,0.0011059503,0.05675154,0.032808326,0.0048119416,0.064298905,0.04161111
58,58,0.015057326,0.18004546,0.2057959,0.15968989,0.13750693,0.02280049,0.15411423,0.08057262,0.0072742226,0.014624614,0.0014217104,0.00246724,0.013367813,0.002413541,0.002848086
59,59,0.07401354,0.003849525,0.005377138,0.007825538,0.06753634,0.18554942,0.023047017,0.08706928,0.20910223,0.14005925,0.053395666,0.041371077,0.026425915,0.03846085,0.036917254
49,49,0.0035168952,0.0675211,0.027190655,0.19605418,0.052677795,0.015435039,0.07677845,0.021214003,0.0012365506,0.0030196817,0.10366554,0.07075952,0.007852072,0.23306826,0.12001033
50,50,0.00082820584,0.11038965,0.1392417,0.12292017,0.0460953,0.057830226,0.049693204,0.027604718,0.051857788,0.000897848,0.11810823,0.07437387,0.00079877925,0.04246719,0.15689309
51,51,0.06710047,0.0014785704,0.0008643132,0.0149979275,0.017400166,0.022938918,0.00078076485,0.01480111,0.18752651,0.034378875,0.056835614,0.27549604,0.10276526,0.17828205,0.024353411
52,52,0.026841857,0.13267766,0.13902007,0.021097269,0.038760226,0.13864887,0.0065031582,0.016475625,0.023957495,0.04058155,0.11607156,0.05869074,0.010411579,0.15159121,0.07867111
53,49,0.0026025367,0.1445762,0.14798513,0.08076805,0.027154949,0.031644702,0.10801081,0.023506166,0.049047902,0.0021877112,0.021471964,0.19419385,0.0029075402,0.12746553,0.036476932
54,54,0.024566133,0.00017287975,2.779883e-05,0.00059484603,0.0032526916,0.0006616007,0.00030425776,0.0021746876,0.012938684,0.059818372,0.33680004,0.2037514,0.008311816,0.15519959,0.19142526
55,55,0.00040603252,0.05102994,0.055910915,0.034144185,0.0033917313,0.20818475,0.025821578,0.0044929218,0.49595448,0.00041381735,0.017746555,0.039909497,0.00051233417,0.04010228,0.021978932
56,57,0.0044327234,0.013288143,0.014957197,0.08113268,0.015322414,0.15090187,0.016274484,0.28984267,0.2431397,0.0037597672,0.03350111,0.03362484,0.0063351905,0.071123764,0.02236336
57,55,0.0010375978,0.06196085,0.049614646,0.12234096,0.029222142,0.29144618,0.043007236,0.012427721,0.2525961,0.001408072,0.0122471005,0.05724046,0.00082961563,0.04419742,0.02042383
58,58,0.009726802,0.21397536,0.2438806,0.19111225,0.077172235,0.02027748,0.14405493,0.056752518,0.01112794,0.009457311,0.002419188,0.0025324961,0.011620997,0.0028671743,0.0030227278
59,59,0.085970774,0.030273605,0.009856573,0.15193047,0.12304608,0.058022495,0.020178707,0.049396813,0.16902958,0.05522184,0.019190531,0.047549643,0.119424075,0.02512324,0.035785563
49,49,0.022668676,0.050305896,0.041937735,0.08966897,0.12110067,0.10743127,0.035210088,0.012730014,0.0019011081,0.03217763,0.09486383,0.13020276,0.015646063,0.0818565,0.16229877
50,49,0.037232503,0.0010069496,0.00069681805,0.0013750367,0.0019772053,0.0023957544,0.0012338039,0.0021088347,0.0026677425,0.038233876,0.09670934,0.19848995,0.032417584,0.19686098,0.3865936
51,51,0.10481587,0.0015110214,0.0010031117,0.03532735,0.048191167,0.07352025,0.0004904158,9.15987e-05,1.8592871e-05,0.088378996,0.1588523,0.11657926,0.1545007,0.1324569,0.0842625
52,53,0.006704608,0.17977765,0.20153533,0.0058443486,0.007207487,0.07647606,0.016881945,0.0010300914,6.4499356e-05,0.018159773,0.11865138,0.046264686,0.005089106,0.24572644,0.07058655
53,53,0.0034932862,0.16652192,0.18728517,0.025876442,0.003952927,0.009548597,0.08649596,0.046221476,0.0007184816,0.0035429955,0.12438515,0.04713399,0.0071620387,0.15368767,0.13397388
54,54,0.013297334,0.00034653168,0.0016495597,0.023275679,0.07859541,0.0027765017,0.0007157332,0.012023415,0.004116237,0.018554097,0.28978685,0.29291323,0.0038885416,0.107393995,0.15066683
55,55,0.00034625264,0.06726018,0.084530964,0.017806511,0.0024501237,0.002273709,0.04096339,0.019854654,0.5796985,0.0003307921,0.03271,0.028402977,0.00046698816,0.008845315,0.114059635
56,56,0.002852294,0.051361486,0.01166036,0.019926155,0.3014794,0.23834446,0.020441348,0.03815321,0.006506011,0.0051754946,0.049684837,0.07586581,0.0019077248,0.100935586,0.075705834
57,57,0.00078533223,0.0572045,0.065789685,0.024693295,0.009610762,0.008886983,0.03915964,0.010967086,0.5968317,0.00084221346,0.042944595,0.053481005,0.00079571403,0.06660352,0.02140394
58,59,0.0068593724,0.00054380804,0.00042731437,0.00038597125,0.0008915395,0.023182582,0.0015610219,0.017244622,0.018482238,0.003884448,0.08700705,0.21811153,0.015631068,0.24779846,0.357989
59,59,0.13374259,0.011867918,0.004293359,0.08357007,0.06968451,0.028097605,0.003771863,0.014848444,0.17338446,0.08718275,0.0340757,0.07003007,0.15391196,0.047166277,0.08437251
49,49,0.0007212123,0.10556356,0.095747195,0.077427715,0.011825315,0.03139801,0.094400465,0.1541445,0.0078698,0.0006911506,0.05374812,0.06199843,0.001473774,0.014185566,0.2888052
50,49,0.05601538,0.06126944,0.045245852,0.10215197,0.03232508,0.058069434,0.03112519,0.038423043,0.061924655,0.076162785,0.17280728,0.0837654,0.038637877,0.08178044,0.060296196
51,51,0.021334117,0.000583019,0.0005319938,0.021193858,0.056163628,0.21344833,0.00014882936,0.005133847,0.119825505,0.021499801,0.0869322,0.05547178,0.03291775,0.21413104,0.15068422
52,53,0.010095936,0.14146452,0.1921027,0.005829254,0.052150693,0.1805577,0.018294677,0.024915094,0.012336707,0.022981621,0.090107635,0.038593873,0.0036729844,0.15912066,0.047776002
53,49,0.0043668333,0.022780415,0.01647218,0.17326815,0.036272507,0.019668365,0.011977434,0.24203464,0.03483438,0.0072541353,0.044933036,0.13414547,0.0071137147,0.057460066,0.18741867
54,54,0.008212552,0.00032638566,0.0008877735,0.0023401408,2.4870218e-05,0.018192241,0.00032164436,0.006639393,0.002116126,0.06942637,0.19319038,0.23256332,0.0019772695,0.13307147,0.33071014
55,57,0.0013702255,0.036861096,0.042766087,0.05306596,0.01729346,0.31489226,0.056382854,0.006506079,0.28135455,0.004708641,0.034807682,0.055465564,0.001561097,0.038681306,0.05428311
56,56,0.0023255465,0.07203069,0.08324091,0.00477567,0.029268002,0.4850688,0.017452838,0.02896147,0.008293066,0.0060184128,0.0651277,0.040437996,0.0011385998,0.103492945,0.0523674
57,57,0.001024077,0.078467615,0.06390576,0.016170526,0.026341038,0.24541181,0.042325404,0.007894692,0.35099217,0.0023161296,0.025404712,0.048363753,0.0008721929,0.03294002,0.057570037
58,58,0.07476878,0.006570716,0.005723019,0.012903136,0.044421297,0.12110081,0.008908366,0.026035737,0.07880342,0.08123449,0.12681867,0.15699364,0.06634752,0.15124312,0.038127255
59,59,0.15594532,0.0009083842,0.00042120053,0.00069959485,0.0040837917,0.042357557,0.0075331368,0.08502535,0.17665105,0.13272928,0.0675593,0.028358018,0.16970828,0.04648464,0.08153509
49,49,0.00028670076,0.00021439539,0.0006274327,0.0009852845,0.046695285,0.6902843,0.000530741,0.019693403,0.121909134,0.00034395364,0.008746289,0.053346604,0.00039522204,0.00732173,0.048619494
50,50,3.311903e-05,2.658622e-05,6.167102e-05,8.3557934e-05,0.001741903,0.00029192635,0.00018659708,0.054055855,0.026168136,3.2854776e-05,0.036846157,0.7912545,4.267315e-05,0.0030847644,0.086089626
51,54,0.01879188,0.0022427686,0.001992959,0.0052963826,0.029528342,0.00013675641,0.008259829,0.023709534,0.00013171077,0.0208687,0.13798796,0.24437663,0.008114428,0.27187175,0.22669032
52,52,0.03931109,0.06342673,0.06537315,0.011808582,0.057535674,0.17722075,0.0018310038,0.0011205903,0.0030941288,0.08646869,0.14658274,0.07919534,0.02232967,0.1613964,0.08330547
53,53,0.002189062,0.16876327,0.17984623,0.007171012,0.07988144,0.014833728,0.07581846,0.027322784,0.00021420572,0.0027312322,0.07697938,0.14933342,0.0023423631,0.13907078,0.07350269
54,56,0.0014769206,0.00025039917,0.00039237007,0.0028192212,0.0095072305,0.74729973,7.8622325e-05,0.00020233337,0.0013778456,0.0027812442,0.04544262,0.08939641,0.0007283741,0.027907338,0.07033932
55,55,0.005441449,0.10325101,0.071818665,0.09690811,0.07682793,0.00878155,0.046787925,0.016399628,0.16989112,0.00464234,0.075775266,0.14739494,0.009007808,0.11002291,0.05704934
56,52,0.0052226125,0.048487224,0.0325664,0.0075287535,0.029386332,0.020628097,0.01967019,0.067490146,0.42443368,0.002718596,0.09582949,0.056027915,0.012331539,0.084701195,0.09297793
57,49,0.0051328694,0.09944019,0.04991848,0.076402366,0.042853344,0.036145967,0.04090466,0.022447713,0.2602482,0.0040207785,0.054210287,0.11184952,0.008120879,0.10352058,0.08478415
58,58,0.007870388,0.23752263,0.29277313,0.04721157,0.02124631,0.017498761,0.23704481,0.09444921,0.015110633,0.007083562,0.0019695233,0.0016876213,0.012739042,0.0025189635,0.0032738366
59,59,0.15362845,0.0012273244,0.0007503285,0.019769222,0.13020618,0.095598534,0.0009679877,0.008731861,0.1019478,0.15917635,0.03552243,0.02908614,0.16548787,0.07980985,0.018089645
49,49,0.009257235,0.12504047,0.14231409,0.09171172,0.048597947,0.040680066,0.042315446,0.08590746,0.02040984,0.010950551,0.061682098,0.08277507,0.006395715,0.17399372,0.05796865
50,50,0.011361573,0.1271452,0.10748369,0.01027804,0.017621137,0.12353642,0.06382361,0.096530914,0.088781774,0.009714051,0.050296832,0.10387215,0.023084516,0.12991774,0.036552347
51,51,0.09056107,0.02900134,0.0469493,0.031737793,0.02413548,0.039784636,0.006024937,0.12665574,0.15950389,0.06506455,0.1040996,0.07600801,0.07206224,0.068507425,0.059903927
52,50,0.018393597,0.09870655,0.19590521,0.013750821,0.26340544,0.097124085,0.00769684,0.010912479,0.043750394,0.02285497,0.07602077,0.046264812,0.00854295,0.054500718,0.042170394
53,53,0.005826982,0.14228292,0.245265,0.050594524,0.05395414,0.008905884,0.041662037,0.114778355,0.007650284,0.0054830792,0.1139844,0.044091128,0.0027025398,0.1114825,0.051336236
54,54,0.02402787,0.0003484175,0.0003028146,0.0037058108,0.21682617,0.047170162,8.8335866e-05,0.008253203,0.18907432,0.03811968,0.11327335,0.08789461,0.0074986443,0.13763638,0.12578015
55,57,0.0022648494,0.031333603,0.04208469,0.008487945,0.00076471246,0.16142169,0.013735911,0.026932323,0.6357521,0.002031131,0.031925134,0.009267117,0.0017373888,0.023781728,0.008479704
56,56,0.0017981695,0.016257506,0.028404096,0.035515077,0.057633,0.13580352,0.0063898033,0.046134237,0.16815211,0.004681639,0.16236404,0.09159638,0.0010511726,0.15878539,0.08543386
57,57,0.00517961,0.066249266,0.10154172,0.034840584,0.0031858885,0.027045246,0.031668317,0.019295033,0.54012376,0.004500265,0.06972381,0.025913134,0.003027802,0.046557114,0.021148434
58,58,0.0071040248,0.2299088,0.30218837,0.04826019,0.0072085653,0.0022974901,0.20768213,0.121630274,0.0407091,0.0053584073,0.004653134,0.0056872643,0.010688954,0.0020577859,0.004565535
59,59,0.0696061,0.001202358,0.0008231673,0.012471632,0.21358973,0.19663434,0.001223735,0.0078508165,0.14492892,0.06937793,0.031212758,0.07913452,0.08521862,0.032537207,0.05418812
49,51,0.05134807,0.012556725,0.0050690835,0.03958755,0.06564673,0.03405834,0.03548759,0.022962078,0.004176888,0.046742164,0.14394519,0.12819095,0.016735515,0.18900308,0.20449
50,50,0.009037408,0.025801001,0.01600495,0.13038105,0.11619987,0.0036320845,0.031513736,0.105149075,0.06414254,0.012779829,0.11229054,0.09056553,0.003939469,0.09386633,0.18469661
51,51,0.053392924,0.000578536,0.00049927976,0.0029482606,0.021433666,0.0048111505,0.001062702,0.003988785,0.007053646,0.05997169,0.1084467,0.07598594,0.0331203,0.386926,0.2397804
52,52,0.014590683,0.094844304,0.08200149,0.013209018,0.031433422,0.19612354,0.00730434,0.0015904477,2.778957e-06,0.03713,0.13796765,0.10577842,0.0044911727,0.17011881,0.10341398
53,53,0.0026626885,0.17251925,0.16735746,0.008786579,0.02283621,0.0068969284,0.10233567,0.07996202,0.0038426504,0.0028843153,0.06132,0.08092072,0.0056144292,0.1064328,0.17562829
54,54,0.09072145,0.00065972307,0.0023470079,0.0012741636,0.033573773,0.13455014,0.0004880552,0.010670805,0.00288371,0.10713511,0.13919911,0.11586266,0.042736422,0.18324278,0.13465501
55,55,0.0022018976,0.119376324,0.121844284,0.021573802,0.005807859,0.032743055,0.0456998,0.023890048,0.22182967,0.002236291,0.08457908,0.080788046,0.004423252,0.035695024,0.19731154
56,49,0.004914889,0.08199411,0.02359291,0.11827709,0.051469345,0.014001316,0.049323615,0.010006213,0.012748782,0.0029025795,0.11343917,0.26884606,0.006182052,0.14735363,0.09494821
57,56,0.004849472,0.015512555,0.016899474,0.010602029,0.018498618,0.1777622,0.0019822505,0.017995376,0.20743589,0.0047030207,0.12864085,0.17239913,0.0067372546,0.040509775,0.1754721
58,58,0.062636584,0.013354839,0.010617858,0.019723436,0.03704288,0.051546026,0.016189495,0.025349569,0.03841084,0.06420993,0.11423996,0.13735794,0.063094385,0.13249439,0.21373184
59,59,0.1171387,0.000632994,0.00030633126,0.002162659,0.06303801,0.28754815,0.00063264155,0.0043102596,0.0432066,0.1456316,0.07143711,0.04366374,0.12391831,0.065953545,0.030419316
49,49,0.004240017,0.15363254,0.15260364,0.054260936,0.01810061,0.0005828864,0.090712465,0.07078856,0.002473055,0.0038067915,0.10392566,0.09960493,0.0065214327,0.13424791,0.104498565
50,49,0.0032260092,0.12681235,0.1259651,0.09034216,0.12344453,0.032169845,0.11277449,0.041379385,0.023562146,0.002908294,0.030724887,0.11920776,0.0040264283,0.050412405,0.113044225
51,51,0.0454721,0.009262058,0.004895878,0.0031188964,0.06207989,0.006001502,0.03348023,0.041650753,0.16976425,0.04731562,0.12771058,0.11867079,0.030469246,0.084700786,0.21540734
52,52,0.011344724,0.07249657,0.028981185,0.01501699,0.08723511,0.017751865,0.021611292,0.029188702,0.12598237,0.0067523792,0.2103406,0.10275996,0.020843381,0.12917276,0.120522074
53,53,0.0010889107,0.16469887,0.1748059,0.1083241,0.009577307,0.0018077197,0.1903845,0.10948096,0.004954926,0.00088666467,0.008383207,0.09932631,0.0012459005,0.0114124585,0.113622226
54,54,2.4969625e-06,2.344675e-06,5.12254e-06,2.2247705e-06,6.735248e-05,0.0032568413,8.041034e-07,1.3509211e-06,4.8088323e-06,1.9800202e-06,0.011935489,0.117750645,3.5955027e-06,0.13290739,0.7340575
55,55,0.0015626743,0.08271065,0.082728565,0.05256098,0.057069123,0.13613144,0.06189061,0.02495205,0.29739866,0.0015861993,0.0052362285,0.117596924,0.0015995749,0.024904577,0.052071713
56,56,0.0048731086,0.06091044,0.00732195,0.016002785,0.010214465,0.012302175,0.111673035,0.068266176,0.34307867,0.0062299194,0.0070578116,0.10514584,0.00636595,0.14135782,0.0991998
57,57,0.0016671929,0.108413815,0.09061419,0.079298705,0.03318994,0.002690237,0.017443487,0.038837165,0.43164748,0.0011636702,0.0044488017,0.10357999,0.0029853345,0.04883654,0.03518344
58,58,0.011099971,0.22526972,0.24606714,0.18648723,0.05869463,0.012984949,0.16018988,0.05809655,0.012735262,0.0118242055,0.0016049609,0.0012748591,0.0095179295,0.0024809379,0.0016717801
59,59,0.12347755,0.0055526677,0.0023048245,0.0044382005,0.0102516785,0.036684867,0.021868296,0.05743811,0.1220475,0.13303635,0.10366351,0.029077325,0.09674872,0.21645683,0.036953624
49,58,0.00022745559,0.00018922411,0.0005213963,0.0007350511,0.1347696,0.00017889324,0.00015792935,0.004241322,0.084110394,0.00020019429,0.008332181,0.04796906,0.0005706814,0.23007481,0.4877218
50,50,0.032178957,0.044170897,0.01408864,0.06595503,0.07098682,0.061004248,0.1475647,0.050225325,0.026553487,0.03850757,0.18919046,0.062446307,0.016800657,0.040660053,0.13966681
51,59,0.07329265,0.006858423,0.0022781186,0.006373422,0.054704577,0.1677212,0.060854353,0.025571404,0.014751288,0.08711258,0.099841386,0.17459914,0.039496377,0.07914749,0.107397564
52,49,0.006212339,0.1311245,0.060248964,0.09596721,0.10460922,0.008560335,0.03494884,0.057858724,0.089675404,0.0039263973,0.107716344,0.063916154,0.016441448,0.14383261,0.07496153
53,53,0.010884222,0.10400531,0.06536902,0.09326813,0.12427511,0.050933816,0.09059599,0.013914057,0.009538995,0.015027949,0.14458849,0.09489929,0.007875651,0.09629759,0.078526385
54,56,0.0057493914,0.0002388902,0.00021773696,0.0011120986,0.0011403078,0.0009938392,0.0013553491,0.0042531444,0.0008919921,0.0049373675,0.07241579,0.48273468,0.0054403474,0.09559582,0.32292315
55,55,0.0020797409,0.13471647,0.09406986,0.11609726,0.034021776,0.006266986,0.059332456,0.025429243,0.20682673,0.0018802877,0.034588747,0.10616694,0.0028363538,0.04148353,0.13420361
56,56,0.004859233,0.022545751,0.01483832,0.035847083,0.26837617,0.20687212,0.01881655,0.055942576,0.010533923,0.004173698,0.08742104,0.07411679,0.005261261,0.072930776,0.11746472
57,53,0.0055134143,0.14409854,0.10438797,0.0960782,0.052222967,0.014355948,0.10105836,0.019325318,0.11105278,0.0040650484,0.07109171,0.0778624,0.0072375187,0.1047808,0.086869106
58,58,0.01773205,0.0058458704,0.0051804385,0.006883574,0.0097076455,0.023166398,0.007469349,0.00919531,0.013280767,0.016954575,0.085938446,0.36662433,0.020605192,0.059931282,0.35148472
59,59,0.17993777,0.005890304,0.0013690424,0.0019825383,0.010291616,0.09467619,0.04484483,0.090922564,0.034241702,0.21306379,0.037727024,0.07308412,0.11996469,0.025804434,0.06619935
49,50,0.016210265,0.027053194,0.0050573596,0.1769269,0.25721815,0.020444546,0.07865701,0.05791834,0.0017422292,0.010537407,0.047942895,0.09724801,0.024035977,0.018009448,0.16099833
50,50,0.0027511683,0.10457286,0.08078719,0.13400742,0.10241663,0.10169195,0.1806508,0.043709513,0.005445732,0.0023494689,0.060143616,0.07475271,0.0032496124,0.048845656,0.05462569
51,51,0.0154957995,0.00035262457,0.00010853985,0.0025873356,0.030750234,0.1983764,0.009722568,0.123449594,0.04584291,0.015055018,0.07178088,0.08144116,0.018960554,0.11738487,0.2686915
52,57,0.0051456154,0.10842753,0.08811263,0.00607871,0.022712631,0.4619758,0.021100365,0.01827466,0.005023162,0.015098206,0.07176714,0.031718522,0.0027574366,0.10356212,0.038245376
53,53,0.0013483239,0.11917138,0.07633528,0.15049158,0.026690882,0.0019862559,0.19973417,0.04166402,0.038210306,0.0012465904,0.053060483,0.09340921,0.0020800564,0.035488892,0.15908258
54,54,0.0016241815,5.417884e-05,0.00034935932,0.0009975621,0.023449965,0.00014984216,4.595529e-05,5.939516e-06,2.8723812e-06,0.022694925,0.50493956,0.10823354,0.00075699686,0.09412201,0.24257317
55,55,0.0015845125,0.06490884,0.04671186,0.12193039,0.035165295,0.2368686,0.08849681,0.048680935,0.164438,0.0014869722,0.045046445,0.054269057,0.0022012163,0.01193752,0.0762736
56,52,0.0019368246,0.13108648,0.09151046,0.02055742,0.026496844,0.09568859,0.043738835,0.06213359,0.019800935,0.004437058,0.1546867,0.11415748,0.0020318374,0.0790521,0.15268478
57,57,0.0011258011,0.09201789,0.061336774,0.08658022,0.036977563,0.0024204303,0.055177048,0.036104225,0.40008128,0.0010988895,0.037223734,0.042465393,0.0015782758,0.041475397,0.10433712
58,58,0.0047484487,0.00074050133,0.00059464533,0.0012966701,0.004249554,0.025289677,0.0009804606,0.001888669,0.004842034,0.0063862754,0.05704522,0.20710377,0.0048877047,0.09409265,0.58585376
